Estado,Genero,edad,Anio,Distancia
1,1,30,2010,7.143092038827603
0,1,30,2010,19.949826800084686
0,1,33,2010,6.135217051724262
0,1,30,2010,6.135217051724262
1,1,35,2011,9.788628397940874
1,1,30,2010,6.135217051724262
1,1,32,2011,6.135217051724262
1,1,36,2015,138.78322644060324
0,1,31,2010,6.135217051724262
0,1,31,2010,8.146193987967754
0,1,38,2013,17.764187454353447
0,0,30,2010,100.34151450154468
0,1,31,2010,141.0768201770938
1,1,34,2010,6.135217051724262
0,1,35,2010,14.304701799171243
0,1,33,2010,8.146193987967754
0,1,34,2013,7.143092038827603
0,1,34,2010,9.788628397940874
1,1,34,2013,7.143092038827603
0,1,31,2010,8.146193987967754
1,1,31,2010,6.135217051724262
0,1,32,2012,9.788628397940874
1,0,35,2010,6.135217051724262
0,1,32,2010,14.522395904750589
0,1,31,2010,6.135217051724262
1,1,34,2010,8.146193987967754
0,1,39,2014,7.143092038827603
0,1,30,2010,6.135217051724262
0,0,36,2010,6.135217051724262
1,0,30,2010,7.143092038827603
0,1,33,2010,6.135217051724262
0,1,30,2010,8.146193987967754
0,1,33,2010,6.135217051724262
0,1,31,2011,8.146193987967754
1,1,37,2017,6.135217051724262
0,1,35,2012,8.146193987967754
0,1,40,2015,7.143092038827603
0,1,32,2010,6.135217051724262
1,1,37,2011,7.143092038827603
0,1,33,2010,6.135217051724262
0,1,41,2014,8.146193987967754
0,0,30,2010,7.143092038827603
0,1,37,2013,6.135217051724262
0,1,31,2010,6.135217051724262
0,1,33,2010,6.135217051724262
0,1,35,2010,17.764187454353447
0,1,35,2014,6.135217051724262
1,1,31,2010,6.135217051724262
0,1,33,2010,7.143092038827603
1,0,31,2010,6.135217051724262
0,1,36,2013,6.135217051724262
0,1,31,2010,30.221076341174985
0,1,32,2010,9.788628397940874
1,1,36,2015,6.135217051724262
0,1,30,2010,7.143092038827603
0,1,29,2010,13.117245477271249
1,0,30,2010,9.788628397940874
0,1,31,2011,6.135217051724262
0,1,32,2012,136.4219872090558
1,1,33,2014,7.143092038827603
1,1,31,2010,99.33545754230038
0,1,37,2017,102.81352587572835
1,1,30,2010,6.135217051724262
0,1,31,2010,8.146193987967754
0,1,31,2011,8.146193987967754
1,1,28,2010,7.143092038827603
0,1,38,2016,8.146193987967754
1,1,30,2010,6.135217051724262
0,1,30,2010,7.143092038827603
1,1,29,2010,7.143092038827603
1,1,33,2011,7.143092038827603
0,0,30,2011,40.5803887645008
0,1,35,2013,7.143092038827603
0,1,30,2010,6.135217051724262
0,1,39,2018,26.195288259523256
0,1,31,2012,6.135217051724262
1,0,30,2010,7.143092038827603
1,1,34,2015,11.846837795576148
1,1,30,2010,6.135217051724262
0,1,33,2010,7.143092038827603
1,1,30,2010,6.135217051724262
1,1,34,2015,6.135217051724262
1,0,28,2010,6.135217051724262
0,1,29,2010,6.135217051724262
1,1,29,2010,6.135217051724262
0,1,29,2010,7.143092038827603
1,0,33,2012,6.135217051724262
0,1,31,2013,6.135217051724262
1,1,31,2010,6.135217051724262
0,0,30,2010,6.135217051724262
0,1,31,2010,6.135217051724262
0,0,39,2012,8.146193987967754
1,1,30,2010,9.788628397940874
1,1,29,2010,8.146193987967754
0,1,30,2010,8.146193987967754
1,1,30,2010,8.146193987967754
1,1,31,2010,6.135217051724262
0,1,34,2015,8.146193987967754
0,1,36,2010,6.135217051724262
1,1,29,2010,6.135217051724262
0,1,29,2010,6.135217051724262
0,1,31,2010,6.135217051724262
0,0,34,2013,6.135217051724262
0,0,30,2010,6.135217051724262
1,0,30,2010,6.135217051724262
1,1,32,2010,14.168253464651103
1,1,33,2014,7.143092038827603
1,1,34,2015,7.143092038827603
0,0,30,2010,8.146193987967754
0,0,30,2010,6.135217051724262
0,0,29,2010,6.135217051724262
0,1,30,2010,6.135217051724262
0,0,30,2010,8.146193987967754
0,1,33,2013,6.135217051724262
1,1,30,2010,8.146193987967754
1,1,38,2018,70.73491639290727
0,1,36,2016,245.56622071992123
0,0,31,2011,6.135217051724262
1,1,33,2015,7.143092038827603
1,1,35,2016,7.143092038827603
1,1,33,2013,6.135217051724262
1,0,30,2010,6.135217051724262
1,1,29,2010,8.146193987967754
0,1,30,2010,6.135217051724262
0,0,30,2010,9.638893365308649
0,1,30,2010,6.135217051724262
1,1,31,2010,6.135217051724262
1,1,30,2010,6.135217051724262
0,0,30,2010,7.143092038827603
1,1,38,2015,30.221076341174985
0,0,35,2014,108.590236018305
0,1,30,2010,6.135217051724262
0,1,39,2019,8.146193987967754
0,0,30,2010,14.168253464651103
0,0,29,2010,6.135217051724262
0,1,30,2010,6.135217051724262
1,1,38,2018,6.135217051724262
0,1,31,2010,7.143092038827603
1,1,31,2010,7.143092038827603
0,0,39,2019,6.135217051724262
0,1,39,2019,6.135217051724262
1,0,33,2014,6.135217051724262
0,1,39,2018,8.146193987967754
0,1,34,2013,7.143092038827603
1,1,29,2010,6.135217051724262
0,1,30,2010,6.135217051724262
1,1,30,2010,9.788628397940874
1,1,32,2011,50.9139197095714
0,1,33,2010,6.135217051724262
1,1,31,2010,6.135217051724262
0,1,38,2018,97.6659421775316
0,1,34,2010,20.622910632437794
0,1,31,2010,70.73491639290727
0,1,29,2010,17.764187454353447
1,1,33,2012,6.135217051724262
0,1,33,2013,6.135217051724262
1,0,30,2010,6.135217051724262
0,1,30,2010,7.143092038827603
1,1,34,2013,6.135217051724262
1,1,31,2011,6.135217051724262
0,1,30,2010,9.788628397940874
0,1,35,2016,8.146193987967754
0,1,37,2011,8.146193987967754
0,1,33,2010,6.135217051724262
0,1,36,2017,6.135217051724262
0,1,37,2015,6.135217051724262
0,1,36,2014,6.135217051724262
1,1,39,2010,8.146193987967754
1,1,29,2010,8.146193987967754
1,1,29,2010,8.146193987967754
1,1,37,2017,7.143092038827603
1,1,30,2010,20.622910632437794
0,1,29,2010,6.135217051724262
0,1,31,2010,15.047400157843684
0,1,30,2010,7.143092038827603
0,1,31,2011,6.135217051724262
1,1,29,2010,23.441588407368776
0,1,32,2011,6.135217051724262
0,1,30,2010,6.135217051724262
1,1,34,2010,6.135217051724262
1,1,34,2010,6.135217051724262
0,1,30,2010,245.56622071992123
1,1,32,2010,6.135217051724262
1,1,37,2010,6.135217051724262
0,1,29,2010,23.441588407368776
1,1,29,2010,6.135217051724262
0,1,34,2010,6.135217051724262
1,1,37,2012,102.81352587572835
0,1,34,2010,6.135217051724262
0,1,37,2017,58.67141010746459
0,1,31,2010,86.69023917179781
1,1,30,2010,6.135217051724262
0,0,37,2016,7.143092038827603
0,1,33,2012,7.143092038827603
0,1,33,2010,6.135217051724262
0,1,47,2017,8.146193987967754
0,1,39,2010,6.135217051724262
0,1,32,2010,30.221076341174985
1,1,34,2011,6.135217051724262
0,1,36,2017,6.135217051724262
0,0,30,2010,6.135217051724262
0,1,31,2012,58.67141010746459
0,1,29,2010,6.135217051724262
0,1,30,2011,71.85611414705473
0,1,36,2012,6.135217051724262
0,1,34,2012,6.135217051724262
0,1,33,2012,6.135217051724262
0,1,30,2010,8.146193987967754
1,1,32,2012,6.135217051724262
0,1,31,2010,6.135217051724262
0,1,28,2010,7.143092038827603
1,1,33,2013,6.135217051724262
1,1,36,2017,7.143092038827603
1,1,29,2010,19.949826800084686
1,1,28,2010,6.135217051724262
1,1,30,2011,6.135217051724262
0,0,33,2015,8.146193987967754
0,1,28,2010,8.146193987967754
1,1,33,2014,9.788628397940874
0,1,28,2010,6.135217051724262
1,1,29,2010,6.135217051724262
1,0,38,2010,6.135217051724262
0,1,30,2010,6.135217051724262
0,1,31,2010,6.135217051724262
1,1,30,2010,8.146193987967754
0,1,27,2010,245.56622071992123
1,1,35,2016,6.135217051724262
0,1,30,2010,6.135217051724262
0,1,29,2011,8.146193987967754
0,1,28,2010,6.135217051724262
0,1,33,2010,141.0768201770938
0,1,29,2010,6.135217051724262
0,1,32,2010,9.788628397940874
0,0,33,2014,7.143092038827603
0,1,30,2010,30.221076341174985
0,1,30,2010,6.135217051724262
1,1,37,2010,14.522395904750589
1,1,34,2013,7.143092038827603
0,0,28,2010,108.590236018305
0,0,37,2018,8.146193987967754
1,1,29,2011,7.143092038827603
0,0,31,2012,40.5803887645008
0,1,35,2010,6.135217051724262
1,1,29,2010,6.135217051724262
0,1,31,2010,6.135217051724262
0,1,31,2013,7.143092038827603
0,1,29,2010,9.788628397940874
0,1,36,2012,8.146193987967754
0,1,35,2016,6.135217051724262
0,1,30,2010,6.135217051724262
1,1,28,2010,6.135217051724262
0,1,28,2010,6.135217051724262
0,1,29,2010,20.622910632437794
0,1,40,2010,7.143092038827603
0,1,32,2013,9.788628397940874
0,1,28,2010,40.5803887645008
1,1,29,2010,40.5803887645008
0,1,30,2012,7.143092038827603
0,0,29,2010,7.143092038827603
0,1,29,2010,40.5803887645008
0,0,34,2014,6.135217051724262
0,1,30,2010,7.143092038827603
0,1,32,2010,17.764187454353447
0,1,30,2011,70.73491639290727
1,1,36,2018,7.143092038827603
1,1,28,2010,11.846837795576148
0,1,30,2010,17.764187454353447
1,1,39,2018,9.788628397940874
0,1,31,2010,8.146193987967754
0,0,32,2010,15.047400157843684
0,1,37,2011,6.135217051724262
1,1,34,2016,15.047400157843684
0,1,29,2010,7.143092038827603
0,1,29,2010,6.135217051724262
0,1,31,2010,6.135217051724262
0,1,29,2011,7.143092038827603
0,0,33,2010,6.135217051724262
0,1,30,2012,6.135217051724262
0,1,31,2010,7.143092038827603
1,1,29,2010,7.143092038827603
0,1,31,2013,6.135217051724262
0,1,30,2010,8.146193987967754
1,1,28,2010,7.143092038827603
0,1,28,2010,8.146193987967754
1,1,33,2014,6.135217051724262
0,1,31,2010,6.135217051724262
0,1,30,2010,7.143092038827603
1,1,33,2013,6.135217051724262
1,1,34,2012,8.146193987967754
0,0,33,2015,6.135217051724262
0,0,31,2010,6.135217051724262
1,1,31,2013,30.221076341174985
1,1,33,2013,6.135217051724262
1,1,29,2010,7.143092038827603
0,1,29,2010,6.135217051724262
1,1,27,2010,7.143092038827603
0,1,31,2013,6.135217051724262
1,1,34,2010,7.143092038827603
1,1,30,2010,6.135217051724262
1,1,29,2010,6.135217051724262
0,0,30,2010,6.135217051724262
1,1,33,2013,6.135217051724262
0,1,31,2010,17.764187454353447
0,1,29,2010,14.168253464651103
0,1,29,2010,6.135217051724262
1,1,29,2010,6.135217051724262
0,1,29,2010,6.135217051724262
1,1,28,2010,30.221076341174985
1,1,29,2010,6.135217051724262
1,0,33,2013,78.54938380015784
0,1,29,2010,29.58677622727194
1,1,28,2010,6.135217051724262
1,1,38,2010,6.135217051724262
0,1,32,2010,9.788628397940874
1,1,29,2010,6.135217051724262
1,0,29,2010,9.788628397940874
1,1,28,2010,40.5803887645008
1,1,29,2011,6.135217051724262
0,1,29,2010,8.146193987967754
1,1,36,2016,6.135217051724262
1,1,28,2010,9.788628397940874
0,1,28,2010,14.522395904750589
0,1,32,2014,6.135217051724262
1,1,32,2010,6.135217051724262
1,1,28,2010,15.807279470841578
1,1,32,2014,7.143092038827603
0,0,30,2010,6.135217051724262
0,1,35,2013,8.146193987967754
1,1,29,2010,6.135217051724262
1,1,29,2010,23.441588407368776
0,1,28,2010,6.135217051724262
0,1,28,2010,7.143092038827603
1,1,33,2013,7.143092038827603
1,1,28,2010,8.146193987967754
1,1,34,2010,6.135217051724262
1,1,33,2010,7.143092038827603
0,0,29,2010,6.135217051724262
0,1,36,2010,7.143092038827603
0,1,39,2017,8.146193987967754
1,1,29,2010,40.69180074178339
1,1,31,2013,8.146193987967754
0,1,29,2010,6.135217051724262
1,1,29,2010,7.143092038827603
0,1,30,2011,9.638893365308649
0,1,30,2010,14.522395904750589
1,1,29,2010,9.788628397940874
1,1,31,2010,31.55262375965175
0,1,31,2011,8.146193987967754
0,1,32,2010,9.638893365308649
1,0,28,2010,6.135217051724262
1,1,32,2012,6.135217051724262
1,1,39,2018,7.143092038827603
1,1,30,2010,9.788628397940874
0,1,29,2010,7.143092038827603
0,1,34,2012,57.93742536361753
0,1,30,2010,13.117245477271249
1,0,42,2018,7.143092038827603
0,1,35,2017,40.5803887645008
0,1,28,2010,6.135217051724262
1,1,33,2015,6.135217051724262
0,1,33,2010,6.135217051724262
0,1,38,2017,80.77838890979362
1,1,39,2010,7.143092038827603
0,1,31,2010,117.51906286763669
1,1,30,2011,11.846837795576148
0,1,31,2012,6.135217051724262
0,1,34,2010,6.135217051724262
0,0,28,2010,6.135217051724262
0,1,30,2010,6.135217051724262
0,1,38,2011,102.89991678926253
0,1,29,2010,100.10041124995479
1,1,28,2010,6.135217051724262
1,1,29,2010,7.143092038827603
0,1,30,2013,7.143092038827603
0,1,26,2010,6.135217051724262
1,1,31,2014,6.135217051724262
0,1,27,2010,11.846837795576148
0,0,28,2010,6.135217051724262
0,1,29,2010,8.146193987967754
0,1,31,2013,7.143092038827603
0,1,36,2018,8.146193987967754
1,1,28,2010,6.135217051724262
1,1,30,2010,14.304701799171243
0,1,28,2010,8.146193987967754
1,1,36,2011,6.135217051724262
1,1,28,2010,6.135217051724262
0,1,30,2013,6.135217051724262
1,1,30,2013,6.135217051724262
1,0,28,2010,6.135217051724262
1,1,34,2017,6.135217051724262
0,1,29,2011,8.146193987967754
0,1,28,2010,8.146193987967754
0,0,26,2010,6.135217051724262
0,1,32,2015,14.168253464651103
0,1,26,2010,30.221076341174985
0,1,29,2012,7.143092038827603
0,1,27,2010,26.195288259523256
0,1,33,2013,7.143092038827603
0,1,37,2010,7.143092038827603
0,1,30,2011,7.143092038827603
0,1,29,2010,6.135217051724262
1,1,28,2010,6.135217051724262
0,1,28,2010,7.143092038827603
0,1,30,2010,6.135217051724262
0,1,27,2010,25.22034646356418
0,1,29,2010,9.788628397940874
1,1,28,2011,6.135217051724262
0,0,34,2010,6.135217051724262
0,0,28,2010,30.221076341174985
0,1,28,2010,6.135217051724262
1,1,28,2010,7.143092038827603
1,1,28,2011,6.135217051724262
0,1,29,2010,14.168253464651103
1,1,29,2012,6.135217051724262
1,1,27,2010,15.047400157843684
1,0,28,2011,6.135217051724262
1,1,28,2010,7.143092038827603
1,1,27,2010,6.135217051724262
0,1,31,2013,13.117245477271249
0,1,30,2013,6.135217051724262
0,1,27,2010,6.135217051724262
0,1,28,2010,6.135217051724262
1,1,27,2010,6.135217051724262
0,1,27,2010,7.143092038827603
0,1,30,2010,6.135217051724262
1,1,28,2010,6.135217051724262
0,1,37,2018,6.135217051724262
1,1,28,2010,26.195288259523256
1,0,27,2010,7.143092038827603
1,1,29,2010,8.146193987967754
0,1,30,2012,6.135217051724262
1,1,33,2016,9.638893365308649
0,0,28,2010,6.135217051724262
0,1,26,2010,6.135217051724262
0,1,31,2010,8.146193987967754
0,1,28,2010,6.135217051724262
1,0,32,2013,7.143092038827603
0,1,28,2010,7.143092038827603
1,1,30,2010,7.143092038827603
1,1,31,2010,6.135217051724262
0,1,28,2010,8.146193987967754
1,1,28,2010,8.146193987967754
1,0,27,2010,7.143092038827603
1,0,28,2010,7.143092038827603
1,1,37,2015,7.143092038827603
1,1,27,2010,6.135217051724262
0,1,32,2014,7.143092038827603
0,1,27,2010,15.047400157843684
1,1,26,2010,7.143092038827603
0,1,29,2011,14.168253464651103
0,1,29,2011,8.146193987967754
1,1,27,2010,7.143092038827603
0,1,27,2010,6.135217051724262
1,1,29,2010,6.135217051724262
0,1,27,2010,6.135217051724262
1,1,28,2010,7.143092038827603
0,1,30,2010,6.135217051724262
0,1,29,2010,6.135217051724262
0,1,27,2010,6.135217051724262
1,1,30,2010,8.146193987967754
1,1,28,2010,6.135217051724262
1,1,27,2010,6.135217051724262
0,1,27,2010,138.78322644060324
0,0,29,2010,6.135217051724262
0,1,27,2010,7.143092038827603
1,1,28,2010,6.135217051724262
0,1,27,2010,8.146193987967754
0,1,30,2011,6.135217051724262
1,1,30,2012,6.135217051724262
0,1,28,2010,7.143092038827603
1,1,35,2018,8.146193987967754
0,1,29,2010,14.168253464651103
0,1,33,2013,6.135217051724262
1,1,27,2010,6.135217051724262
0,1,36,2010,6.135217051724262
1,1,26,2010,6.135217051724262
1,1,29,2010,7.143092038827603
0,0,29,2010,6.135217051724262
1,1,27,2010,7.143092038827603
0,1,29,2010,80.07103629060863
1,1,28,2010,6.135217051724262
1,1,33,2013,6.135217051724262
0,1,27,2010,6.135217051724262
0,1,28,2011,8.146193987967754
0,1,29,2010,6.135217051724262
1,1,29,2010,6.135217051724262
0,1,27,2010,7.143092038827603
0,1,31,2010,6.135217051724262
1,1,34,2010,6.135217051724262
0,1,28,2011,17.63964863987413
0,1,28,2010,24.121764648477537
1,1,29,2011,17.764187454353447
0,1,27,2010,8.146193987967754
0,1,29,2010,9.788628397940874
0,1,31,2012,19.949826800084686
0,1,31,2010,8.146193987967754
1,1,28,2010,8.146193987967754
0,1,29,2010,6.135217051724262
0,1,33,2015,6.135217051724262
1,1,29,2010,8.146193987967754
1,1,28,2010,7.143092038827603
0,0,28,2010,8.146193987967754
1,1,30,2010,6.135217051724262
1,1,27,2010,6.135217051724262
0,1,34,2015,8.146193987967754
0,1,27,2010,7.143092038827603
0,1,27,2010,6.135217051724262
0,1,28,2010,6.135217051724262
1,1,28,2010,7.143092038827603
0,1,27,2010,15.807279470841578
1,0,28,2010,7.143092038827603
0,0,34,2017,6.135217051724262
0,1,28,2010,17.764187454353447
0,1,31,2010,6.135217051724262
0,1,28,2010,7.143092038827603
0,1,27,2010,6.135217051724262
0,1,31,2010,7.143092038827603
0,0,30,2010,6.135217051724262
1,1,27,2010,7.143092038827603
1,1,30,2013,9.788628397940874
1,1,30,2011,8.146193987967754
1,1,28,2010,7.143092038827603
0,1,30,2012,7.143092038827603
0,1,28,2010,13.117245477271249
0,0,29,2010,6.135217051724262
1,1,28,2010,6.135217051724262
1,1,26,2010,6.135217051724262
1,1,30,2010,6.135217051724262
0,1,29,2010,15.807279470841578
0,0,27,2010,8.146193987967754
0,1,29,2010,6.135217051724262
0,1,29,2010,6.135217051724262
1,1,29,2010,6.135217051724262
0,1,27,2010,6.135217051724262
0,1,28,2010,14.168253464651103
0,1,29,2010,13.117245477271249
0,0,32,2010,6.135217051724262
0,1,29,2011,17.764187454353447
1,1,29,2010,8.146193987967754
0,1,32,2013,8.146193987967754
1,1,31,2012,8.146193987967754
0,0,28,2010,6.135217051724262
1,1,30,2010,20.833326483794615
1,0,34,2010,8.146193987967754
1,1,30,2010,7.143092038827603
0,1,35,2019,7.143092038827603
0,1,28,2010,6.135217051724262
0,0,29,2010,6.135217051724262
0,1,27,2010,17.63964863987413
0,1,29,2010,13.117245477271249
0,1,27,2010,138.78322644060324
0,0,27,2010,6.135217051724262
0,1,27,2010,6.135217051724262
0,1,32,2010,8.146193987967754
1,1,32,2015,6.135217051724262
1,1,29,2013,6.135217051724262
0,1,28,2010,6.135217051724262
0,1,28,2010,7.143092038827603
0,0,27,2010,6.135217051724262
0,1,29,2011,6.135217051724262
1,1,28,2010,6.135217051724262
0,1,27,2010,6.135217051724262
0,1,26,2010,6.135217051724262
1,1,31,2013,8.146193987967754
0,1,27,2010,19.949826800084686
1,1,33,2013,6.135217051724262
0,1,29,2010,6.135217051724262
1,1,27,2010,6.135217051724262
0,1,28,2010,7.143092038827603
1,0,33,2010,6.135217051724262
0,0,31,2010,6.135217051724262
0,1,28,2010,6.135217051724262
0,0,29,2010,13.117245477271249
0,1,29,2010,6.135217051724262
1,1,32,2013,8.146193987967754
0,1,28,2010,17.764187454353447
1,0,32,2015,17.764187454353447
0,1,50,2019,8.146193987967754
1,1,29,2010,6.135217051724262
1,1,32,2014,9.788628397940874
0,1,27,2010,7.143092038827603
0,0,27,2010,6.135217051724262
1,1,31,2010,7.143092038827603
1,1,27,2010,6.135217051724262
1,1,28,2010,9.788628397940874
0,0,26,2010,6.135217051724262
0,1,27,2010,6.135217051724262
1,1,26,2010,7.143092038827603
0,1,26,2010,7.143092038827603
0,1,28,2011,6.135217051724262
0,1,31,2014,14.168253464651103
0,1,26,2010,6.135217051724262
0,1,30,2010,8.146193987967754
0,0,27,2011,7.143092038827603
1,1,30,2013,7.143092038827603
0,1,26,2010,7.143092038827603
0,1,26,2010,6.135217051724262
1,1,28,2011,6.135217051724262
0,1,28,2010,8.146193987967754
1,1,26,2010,19.949826800084686
1,1,27,2010,6.135217051724262
0,1,27,2010,6.135217051724262
1,1,26,2010,17.63964863987413
0,1,30,2013,7.143092038827603
0,1,27,2010,6.135217051724262
1,1,27,2010,6.135217051724262
0,1,27,2010,6.135217051724262
1,1,27,2010,6.135217051724262
0,1,27,2010,8.146193987967754
1,1,32,2014,6.135217051724262
0,1,26,2010,14.168253464651103
1,1,26,2010,7.143092038827603
0,1,26,2010,13.064507364635064
1,1,26,2010,6.135217051724262
0,0,29,2012,17.764187454353447
1,1,27,2010,9.638893365308649
0,1,26,2010,7.143092038827603
0,1,26,2010,8.146193987967754
0,0,26,2010,7.143092038827603
0,1,26,2010,6.135217051724262
0,1,27,2010,40.5803887645008
0,1,30,2013,6.135217051724262
0,1,30,2010,7.143092038827603
0,1,29,2010,6.135217051724262
0,1,28,2010,44.11701957029038
1,1,26,2010,6.135217051724262
1,1,27,2010,6.135217051724262
1,1,28,2010,6.135217051724262
1,0,28,2010,6.135217051724262
1,1,26,2010,6.135217051724262
1,1,25,2010,6.135217051724262
0,1,26,2010,30.221076341174985
1,0,27,2010,9.788628397940874
1,1,26,2010,8.146193987967754
0,1,26,2010,7.143092038827603
0,1,30,2010,11.846837795576148
0,1,32,2014,14.168253464651103
0,1,31,2013,8.146193987967754
1,1,27,2010,14.168253464651103
0,1,27,2010,19.949826800084686
1,1,27,2010,8.146193987967754
0,1,30,2011,8.146193987967754
0,1,27,2010,13.92857176184012
1,1,36,2010,8.146193987967754
1,1,26,2010,6.135217051724262
1,1,33,2010,6.135217051724262
1,1,27,2010,6.135217051724262
0,0,31,2013,9.788628397940874
0,1,32,2014,14.168253464651103
0,1,29,2010,7.143092038827603
0,1,26,2010,6.135217051724262
0,1,28,2011,6.135217051724262
0,1,29,2013,7.143092038827603
1,1,26,2010,6.135217051724262
1,1,27,2010,7.143092038827603
0,1,29,2010,7.143092038827603
1,1,29,2010,6.135217051724262
1,1,27,2010,25.22034646356418
1,1,28,2010,9.788628397940874
0,1,27,2010,6.135217051724262
0,1,28,2010,9.788628397940874
0,1,28,2010,6.135217051724262
0,1,29,2010,8.146193987967754
0,1,28,2010,7.143092038827603
1,1,28,2012,6.135217051724262
0,1,28,2010,6.135217051724262
1,1,31,2013,8.146193987967754
1,1,27,2010,6.135217051724262
0,1,30,2011,102.89991678926253
1,1,28,2010,269.7739244046257
0,1,29,2013,6.135217051724262
1,1,36,2010,6.135217051724262
